Provider,PotentialFraud,num_inpatient_claims,num_outpatient_claims,total_claims,ip_reimb_mean,ip_reimb_sum,ip_deduct_mean,ip_deduct_sum,op_reimb_mean,op_reimb_sum,op_deduct_mean,op_deduct_sum
PRV51360,No,9,20,29,9555.555555555555,86000.0,1068.0,9612.0,411.5,8230.0,7.5,150.0
PRV51361,No,0,32,32,,,,,245.9375,7870.0,4.0625,130.0
PRV51362,No,6,38,44,23500.0,141000.0,1068.0,6408.0,271.57894736842104,10320.0,0.0,0.0
PRV51363,No,0,3,3,,,,,50.0,150.0,0.0,0.0
PRV51364,No,6,17,23,8666.666666666666,52000.0,1068.0,6408.0,225.2941176470588,3830.0,5.882352941176471,100.0
PRV51366,No,0,57,57,,,,,321.7543859649123,18340.0,3.1578947368421053,180.0
PRV51368,No,0,4,4,,,,,142.5,570.0,15.0,60.0
PRV51369,Yes,0,2083,2083,,,,,288.96303408545367,601910.0,3.014882381180989,6280.0
PRV51371,No,11,35,46,7581.818181818182,83400.0,1068.0,11748.0,278.0,9730.0,1.4285714285714286,50.0
PRV51376,No,0,51,51,,,,,380.7843137254902,19420.0,1.7647058823529411,90.0
PRV51377,No,3,92,95,34000.0,102000.0,1068.0,3204.0,238.58695652173913,21950.0,4.673913043478261,430.0
PRV51378,Yes,108,53,161,11129.62962962963,1202000.0,1068.0,112140.0,252.26415094339623,13370.0,0.7547169811320755,40.0
PRV51379,No,2,20,22,6500.0,13000.0,1068.0,2136.0,317.0,6340.0,1.0,20.0
PRV51380,No,4,4,8,12750.0,51000.0,1068.0,4272.0,140.0,560.0,0.0,0.0
PRV51382,No,0,16,16,,,,,427.5,6840.0,5.625,90.0
PRV51383,No,9,68,77,9888.888888888889,89000.0,1068.0,9612.0,286.61764705882354,19490.0,1.4705882352941178,100.0
PRV51386,No,0,382,382,,,,,260.0,99320.0,3.481675392670157,1330.0
PRV51387,No,13,46,59,7384.615384615385,96000.0,1068.0,13884.0,400.4347826086956,18420.0,0.43478260869565216,20.0
PRV51388,No,14,72,86,11357.142857142857,159000.0,1068.0,14952.0,444.5833333333333,32010.0,3.75,270.0
PRV51389,No,18,61,79,7555.555555555556,136000.0,1068.0,19224.0,286.39344262295083,17470.0,0.9836065573770492,60.0
PRV51390,Yes,164,111,275,9619.512195121952,1577600.0,1068.0,173016.0,267.2072072072072,29660.0,1.5315315315315314,170.0
PRV51391,No,13,164,177,6115.384615384615,79500.0,1068.0,12816.0,395.7317073170732,64900.0,1.646341463414634,270.0
PRV51392,No,0,17,17,,,,,97.6470588235294,1660.0,2.9411764705882355,50.0
PRV51393,Yes,68,842,910,10514.70588235294,715000.0,1068.0,69420.0,227.28028503562945,191370.0,2.3871733966745845,2010.0
PRV51394,No,0,4,4,,,,,115.0,460.0,0.0,0.0
PRV51395,No,0,20,20,,,,,520.0,10400.0,0.0,0.0
PRV51396,No,3,41,44,3666.6666666666665,11000.0,1068.0,3204.0,159.02439024390245,6520.0,0.0,0.0
PRV51397,No,0,40,40,,,,,446.75,17870.0,0.0,0.0
PRV51398,No,1,85,86,4000.0,4000.0,1068.0,1068.0,318.11764705882354,27040.0,2.0,170.0
PRV51399,Yes,65,146,211,10944.615384615385,711400.0,1068.0,68352.0,915.5479452054794,133670.0,7.506849315068493,1096.0
PRV51401,Yes,8,34,42,9750.0,78000.0,1068.0,7476.0,397.6470588235294,13520.0,4.411764705882353,150.0
PRV51403,No,10,104,114,25400.0,254000.0,1068.0,10680.0,221.25,23010.0,4.519230769230769,470.0
PRV51404,No,1,58,59,12000.0,12000.0,1068.0,1068.0,299.13793103448273,17350.0,5.172413793103448,300.0
PRV51405,No,2,47,49,4500.0,9000.0,1068.0,2136.0,312.97872340425533,14710.0,0.0,0.0
PRV51406,No,8,21,29,11875.0,95000.0,1068.0,7476.0,440.95238095238096,9260.0,0.0,0.0
PRV51408,No,0,15,15,,,,,92.66666666666667,1390.0,0.0,0.0
PRV51409,No,0,4,4,,,,,75.0,300.0,0.0,0.0
PRV51410,Yes,0,628,628,,,,,282.7229299363057,177550.0,3.0573248407643314,1920.0
PRV51412,No,0,5,5,,,,,88.0,440.0,0.0,0.0
PRV51414,No,3,25,28,9333.333333333334,28000.0,1068.0,3204.0,89.2,2230.0,0.0,0.0
PRV51415,No,7,44,51,6857.142857142857,48000.0,1068.0,7476.0,356.59090909090907,15690.0,1.5909090909090908,70.0
PRV51416,No,0,81,81,,,,,316.5432098765432,25640.0,3.45679012345679,280.0
PRV51418,No,17,44,61,10352.941176470587,176000.0,1068.0,18156.0,303.1818181818182,13340.0,7.5,330.0
PRV51419,No,2,63,65,8500.0,17000.0,1068.0,2136.0,226.1904761904762,14250.0,0.9523809523809523,60.0
PRV51421,Yes,84,55,139,10285.714285714286,864000.0,1068.0,88644.0,377.8181818181818,20780.0,2.909090909090909,160.0
PRV51422,No,4,21,25,9750.0,39000.0,1068.0,4272.0,472.85714285714283,9930.0,5.238095238095238,110.0
PRV51423,No,0,1,1,,,,,50.0,50.0,100.0,100.0
PRV51424,No,1,85,86,6000.0,6000.0,1068.0,1068.0,278.47058823529414,23670.0,3.2941176470588234,280.0
PRV51425,No,3,30,33,3666.6666666666665,11000.0,1068.0,3204.0,499.6666666666667,14990.0,0.0,0.0
PRV51426,Yes,6,200,206,17666.666666666668,106000.0,1068.0,6408.0,195.5,39100.0,2.8,560.0
PRV51427,No,5,53,58,7600.0,38000.0,1068.0,5340.0,391.8867924528302,20770.0,3.207547169811321,170.0
PRV51428,No,4,62,66,7750.0,31000.0,1068.0,4272.0,274.83870967741933,17040.0,1.2903225806451613,80.0
PRV51429,No,0,10,10,,,,,110.0,1100.0,0.0,0.0
PRV51430,No,17,95,112,10941.176470588236,186000.0,1068.0,17088.0,291.57894736842104,27700.0,5.894736842105263,560.0
PRV51431,No,25,24,49,8800.0,220000.0,1068.0,25632.0,696.6666666666666,16720.0,12.5,300.0
PRV51432,No,7,16,23,8000.0,56000.0,1068.0,7476.0,204.375,3270.0,8.75,140.0
PRV51433,Yes,0,1610,1610,,,,,282.37888198757764,454630.0,2.900621118012422,4670.0
PRV51434,Yes,24,78,102,10791.666666666666,259000.0,1068.0,24564.0,275.5128205128205,21490.0,3.58974358974359,280.0
PRV51435,No,6,17,23,4700.0,28200.0,1068.0,6408.0,318.8235294117647,5420.0,0.0,0.0
PRV51436,No,25,95,120,6840.0,171000.0,1068.0,26700.0,235.89473684210526,22410.0,4.947368421052632,470.0
PRV51437,No,0,2,2,,,,,440.0,880.0,0.0,0.0
PRV51438,No,2,7,9,7500.0,15000.0,1068.0,2136.0,644.2857142857143,4510.0,0.0,0.0
PRV51439,No,0,42,42,,,,,358.0952380952381,15040.0,5.0,210.0
PRV51440,No,7,64,71,11428.57142857143,80000.0,1068.0,6408.0,412.1875,26380.0,1.5625,100.0
PRV51441,No,0,85,85,,,,,342.70588235294116,29130.0,3.411764705882353,290.0
PRV51442,No,2,4,6,12500.0,25000.0,1068.0,2136.0,242.5,970.0,0.0,0.0
PRV51443,No,2,71,73,6000.0,12000.0,1068.0,2136.0,308.4507042253521,21900.0,4.084507042253521,290.0
PRV51444,No,4,38,42,16000.0,64000.0,1068.0,4272.0,261.05263157894734,9920.0,0.0,0.0
PRV51446,No,12,12,24,7833.333333333333,94000.0,1068.0,11748.0,282.5,3390.0,0.0,0.0
PRV51447,Yes,16,73,89,15375.0,246000.0,1068.0,17088.0,320.4109589041096,23390.0,3.1506849315068495,230.0
PRV51448,No,11,40,51,9272.727272727272,102000.0,1068.0,11748.0,338.75,13550.0,0.0,0.0
PRV51449,No,9,8,17,7666.666666666667,69000.0,1068.0,8544.0,97.5,780.0,0.0,0.0
PRV51451,No,0,6,6,,,,,195.0,1170.0,0.0,0.0
PRV51453,No,0,12,12,,,,,590.0,7080.0,8.333333333333334,100.0
PRV51454,No,0,34,34,,,,,312.6470588235294,10630.0,4.117647058823529,140.0
PRV51455,No,9,25,34,11866.666666666666,106800.0,1068.0,9612.0,274.0,6850.0,2.0,50.0
PRV51456,No,112,23,135,9256.160714285714,1036690.0,1068.0,117480.0,100.0,2300.0,0.0,0.0
PRV51458,No,0,56,56,,,,,222.14285714285714,12440.0,4.285714285714286,240.0
PRV51459,Yes,0,8240,8240,,,,,281.78276699029124,2321890.0,2.7657766990291264,22790.0
PRV51460,No,17,435,452,12470.588235294117,212000.0,1068.0,18156.0,281.5632183908046,122480.0,2.735632183908046,1190.0
PRV51462,No,0,30,30,,,,,314.3333333333333,9430.0,0.0,0.0
PRV51464,No,0,145,145,,,,,265.7241379310345,38530.0,2.206896551724138,320.0
PRV51465,No,1,6,7,3000.0,3000.0,1068.0,1068.0,150.0,900.0,0.0,0.0
PRV51466,No,5,69,74,8400.0,42000.0,1068.0,5340.0,229.85507246376812,15860.0,2.318840579710145,160.0
PRV51467,No,7,18,25,10114.285714285714,70800.0,1068.0,6408.0,192.22222222222223,3460.0,0.0,0.0
PRV51468,No,15,144,159,6866.666666666667,103000.0,1068.0,14952.0,247.70833333333334,35670.0,2.0833333333333335,300.0
PRV51469,No,0,28,28,,,,,333.92857142857144,9350.0,0.0,0.0
PRV51470,No,3,24,27,8000.0,24000.0,1068.0,3204.0,482.9166666666667,11590.0,0.0,0.0
PRV51471,Yes,161,19,180,9902.48447204969,1594300.0,1068.0,166608.0,416.3157894736842,7910.0,0.0,0.0
PRV51472,No,0,16,16,,,,,135.625,2170.0,12.5,200.0
PRV51474,No,41,30,71,9765.853658536585,400400.0,1068.0,42720.0,362.0,10860.0,2.3333333333333335,70.0
PRV51475,No,11,32,43,5745.454545454545,63200.0,1068.0,11748.0,310.3125,9930.0,1.25,40.0
PRV51476,No,3,15,18,3666.6666666666665,11000.0,1068.0,3204.0,612.0,9180.0,4.666666666666667,70.0
PRV51477,No,0,22,22,,,,,451.8181818181818,9940.0,0.0,0.0
PRV51478,No,0,17,17,,,,,231.1764705882353,3930.0,1.1764705882352942,20.0
PRV51479,No,13,215,228,6230.7692307692305,81000.0,1068.0,13884.0,249.4418604651163,53630.0,2.9767441860465116,640.0
PRV51480,Yes,0,1924,1924,,,,,289.95841995841994,557880.0,2.8482328482328483,5480.0
PRV51482,Yes,11,80,91,17090.909090909092,188000.0,1068.0,11748.0,380.875,30470.0,1.25,100.0
PRV51483,No,6,71,77,7000.0,42000.0,1068.0,5340.0,259.15492957746477,18400.0,1.267605633802817,90.0
PRV51484,No,2,84,86,5000.0,10000.0,1068.0,2136.0,161.54761904761904,13570.0,1.1904761904761905,100.0
PRV51486,No,0,214,214,,,,,250.74766355140187,53660.0,2.102803738317757,450.0
PRV51487,No,0,13,13,,,,,710.7692307692307,9240.0,4.615384615384615,60.0
PRV51488,No,3,269,272,5000.0,15000.0,1068.0,3204.0,349.182156133829,93930.0,2.0817843866171004,560.0
PRV51490,Yes,48,16,64,9020.833333333334,433000.0,1068.0,51264.0,566.875,9070.0,0.0,0.0
PRV51491,No,8,63,71,5875.0,47000.0,1068.0,7476.0,325.07936507936506,20480.0,4.126984126984127,260.0
PRV51492,No,14,67,81,9500.0,133000.0,1068.0,13884.0,261.94029850746267,17550.0,2.08955223880597,140.0
PRV51494,No,0,38,38,,,,,459.2105263157895,17450.0,2.1052631578947367,80.0
PRV51495,Yes,90,51,141,9277.777777777777,835000.0,1068.0,93984.0,209.6078431372549,10690.0,0.0,0.0
PRV51496,No,0,123,123,,,,,237.8048780487805,29250.0,4.308943089430894,530.0
PRV51497,No,4,11,15,25500.0,102000.0,1068.0,4272.0,199.0909090909091,2190.0,0.0,0.0
PRV51499,No,2,472,474,7500.0,15000.0,1068.0,2136.0,260.2542372881356,122840.0,2.542372881355932,1200.0
PRV51500,No,0,8,8,,,,,137.5,1100.0,1.25,10.0
PRV51501,Yes,223,10,233,9284.663677130045,2070480.0,1068.0,231756.0,83.0,830.0,6.0,60.0
PRV51502,No,0,31,31,,,,,270.64516129032256,8390.0,0.0,0.0
PRV51503,No,0,57,57,,,,,422.280701754386,24070.0,0.7017543859649122,40.0
PRV51504,No,0,128,128,,,,,275.703125,35290.0,3.4375,440.0
PRV51505,No,0,15,15,,,,,162.0,2430.0,2.6666666666666665,40.0
PRV51507,Yes,6,1007,1013,7166.666666666667,43000.0,1068.0,6408.0,292.29394240317777,294340.0,2.7606752730883812,2780.0
PRV51508,No,12,190,202,14925.0,179100.0,1068.0,12816.0,315.5263157894737,59950.0,0.5263157894736842,100.0
PRV51509,No,0,1030,1030,,,,,312.747572815534,322130.0,2.7572815533980584,2840.0
PRV51510,No,0,57,57,,,,,351.2280701754386,20020.0,3.8596491228070176,220.0
PRV51511,No,0,16,16,,,,,547.5,8760.0,2.5,40.0
PRV51514,No,21,72,93,10485.714285714286,220200.0,1068.0,22428.0,264.1666666666667,19020.0,0.4166666666666667,30.0
PRV51515,No,5,43,48,8000.0,40000.0,1068.0,4272.0,297.6744186046512,12800.0,1.8604651162790697,80.0
PRV51516,No,3,37,40,8333.333333333334,25000.0,1068.0,3204.0,223.24324324324326,8260.0,0.5405405405405406,20.0
PRV51517,No,0,11,11,,,,,544.5454545454545,5990.0,13.636363636363637,150.0
PRV51518,No,5,48,53,6600.0,33000.0,1068.0,5340.0,227.5,10920.0,10.833333333333334,520.0
PRV51521,No,0,46,46,,,,,175.43478260869566,8070.0,2.1739130434782608,100.0
PRV51522,No,12,178,190,11583.333333333334,139000.0,1068.0,12816.0,380.7865168539326,67780.0,3.8764044943820224,690.0
PRV51523,No,60,5,65,12216.666666666666,733000.0,1068.0,61944.0,162.0,810.0,0.0,0.0
PRV51525,No,5,56,61,11200.0,56000.0,1068.0,5340.0,353.0357142857143,19770.0,2.3214285714285716,130.0
PRV51526,No,7,13,20,5057.142857142857,35400.0,1068.0,7476.0,596.1538461538462,7750.0,0.0,0.0
PRV51527,No,0,41,41,,,,,302.6829268292683,12410.0,2.926829268292683,120.0
PRV51528,No,0,17,17,,,,,392.3529411764706,6670.0,0.0,0.0
PRV51529,No,0,23,23,,,,,252.17391304347825,5800.0,3.4782608695652173,80.0
PRV51531,No,0,34,34,,,,,290.29411764705884,9870.0,4.117647058823529,140.0
PRV51532,No,6,26,32,10000.0,60000.0,1068.0,6408.0,420.38461538461536,10930.0,7.6923076923076925,200.0
PRV51533,No,13,23,36,7076.923076923077,92000.0,1068.0,13884.0,189.1304347826087,4350.0,0.0,0.0
PRV51534,No,0,1,1,,,,,50.0,50.0,0.0,0.0
PRV51535,No,2,386,388,14000.0,28000.0,1068.0,2136.0,241.83937823834196,93350.0,3.471502590673575,1340.0
PRV51536,No,4,12,16,9250.0,37000.0,1068.0,4272.0,379.1666666666667,4550.0,10.0,120.0
PRV51539,Yes,69,469,538,10623.478260869566,733020.0,1068.0,72624.0,258.4648187633262,121220.0,2.601279317697228,1220.0
PRV51540,No,7,48,55,8142.857142857143,57000.0,1068.0,7476.0,207.08333333333334,9940.0,1.4583333333333333,70.0
PRV51541,No,0,51,51,,,,,238.0392156862745,12140.0,5.294117647058823,270.0
PRV51542,Yes,93,20,113,10220.430107526881,950500.0,1068.0,97188.0,708.0,14160.0,1.5,30.0
PRV51544,No,45,188,233,9533.333333333334,429000.0,1068.0,44856.0,272.0744680851064,51150.0,3.6702127659574466,690.0
PRV51546,No,9,27,36,11555.555555555555,104000.0,1068.0,9612.0,256.6666666666667,6930.0,5.555555555555555,150.0
PRV51547,No,0,13,13,,,,,203.07692307692307,2640.0,0.0,0.0
PRV51549,No,8,13,21,9375.0,75000.0,1068.0,8544.0,546.9230769230769,7110.0,5.384615384615385,70.0
PRV51550,No,16,45,61,6625.0,106000.0,1068.0,16020.0,400.8888888888889,18040.0,2.2222222222222223,100.0
PRV51551,No,5,23,28,21200.0,106000.0,1068.0,5340.0,295.6521739130435,6800.0,4.3478260869565215,100.0
PRV51552,No,10,52,62,8300.0,83000.0,1068.0,10680.0,212.30769230769232,11040.0,5.576923076923077,290.0
PRV51553,No,6,15,21,6000.0,36000.0,1068.0,6408.0,332.6666666666667,4990.0,0.0,0.0
PRV51554,No,1,5,6,9000.0,9000.0,1068.0,1068.0,128.0,640.0,14.0,70.0
PRV51555,No,0,15,15,,,,,194.0,2910.0,0.0,0.0
PRV51556,No,10,46,56,11800.0,118000.0,1068.0,10680.0,440.2173913043478,20250.0,0.0,0.0
PRV51557,No,1,9,10,11000.0,11000.0,1068.0,1068.0,637.7777777777778,5740.0,0.0,0.0
PRV51558,No,5,21,26,4400.0,22000.0,1068.0,5340.0,184.28571428571428,3870.0,4.761904761904762,100.0
PRV51560,Yes,200,38,238,9723.0,1944600.0,1068.0,208260.0,305.0,11590.0,0.0,0.0
PRV51562,No,0,24,24,,,,,242.5,5820.0,3.3333333333333335,80.0
PRV51563,No,0,19,19,,,,,225.26315789473685,4280.0,0.0,0.0
PRV51564,No,0,24,24,,,,,379.1666666666667,9100.0,2.9166666666666665,70.0
PRV51566,No,15,11,26,5800.0,87000.0,1068.0,16020.0,275.45454545454544,3030.0,0.0,0.0
PRV51567,Yes,0,1632,1632,,,,,285.171568627451,465400.0,2.8308823529411766,4620.0
PRV51568,No,9,49,58,9777.777777777777,88000.0,1068.0,9612.0,347.14285714285717,17010.0,0.0,0.0
PRV51569,No,0,5,5,,,,,300.0,1500.0,0.0,0.0
PRV51570,No,0,1,1,,,,,0.0,0.0,0.0,0.0
PRV51571,No,0,22,22,,,,,210.9090909090909,4640.0,0.0,0.0
PRV51572,No,1,3,4,5000.0,5000.0,1068.0,1068.0,236.66666666666666,710.0,0.0,0.0
PRV51573,No,5,87,92,8200.0,41000.0,1068.0,5340.0,295.7471264367816,25730.0,0.45977011494252873,40.0
PRV51574,Yes,0,4444,4444,,,,,288.4360936093609,1281810.0,2.7655265526552655,12290.0
PRV51576,No,5,60,65,12600.0,63000.0,1068.0,5340.0,579.6666666666666,34780.0,7.166666666666667,430.0
PRV51577,No,0,1,1,,,,,2100.0,2100.0,0.0,0.0
PRV51578,Yes,122,1378,1500,10401.639344262296,1269000.0,1068.0,128160.0,285.86357039187226,393920.0,2.169811320754717,2990.0
PRV51579,No,18,54,72,13111.111111111111,236000.0,1068.0,19224.0,216.2962962962963,11680.0,5.0,270.0
PRV51580,No,0,3,3,,,,,570.0,1710.0,0.0,0.0
PRV51582,No,1,3,4,12000.0,12000.0,1068.0,1068.0,790.0,2370.0,0.0,0.0
PRV51583,No,2,45,47,7500.0,15000.0,1068.0,2136.0,387.3333333333333,17430.0,2.0,90.0
PRV51584,Yes,13,69,82,12230.76923076923,159000.0,1068.0,13884.0,187.3913043478261,12930.0,5.36231884057971,370.0
PRV51585,No,4,2,6,19250.0,77000.0,1068.0,4272.0,40.0,80.0,0.0,0.0
PRV51586,Yes,6,2,8,12000.0,72000.0,1068.0,6408.0,255.0,510.0,0.0,0.0
PRV51587,No,0,5,5,,,,,300.0,1500.0,0.0,0.0
PRV51588,No,3,7,10,19333.333333333332,58000.0,1068.0,3204.0,61.42857142857143,430.0,0.0,0.0
PRV51590,Yes,81,3,84,9641.975308641975,781000.0,1068.0,84372.0,126.66666666666667,380.0,0.0,0.0
PRV51592,No,0,3,3,,,,,10.0,30.0,0.0,0.0
PRV51593,Yes,12,42,54,11583.333333333334,139000.0,1068.0,12816.0,261.9047619047619,11000.0,2.380952380952381,100.0
PRV51595,No,1,23,24,5000.0,5000.0,1068.0,1068.0,420.0,9660.0,0.43478260869565216,10.0
PRV51596,No,3,47,50,10666.666666666666,32000.0,1068.0,3204.0,209.14893617021278,9830.0,5.957446808510638,280.0
PRV51598,No,61,361,422,11114.754098360656,678000.0,1068.0,64080.0,281.2465373961219,101530.0,3.102493074792244,1120.0
PRV51599,No,3,2,5,5333.333333333333,16000.0,1068.0,3204.0,105.0,210.0,0.0,0.0
PRV51600,No,3,106,109,3000.0,9000.0,1068.0,3204.0,255.18867924528303,27050.0,5.188679245283019,550.0
PRV51601,No,0,14,14,,,,,263.57142857142856,3690.0,0.0,0.0
PRV51602,No,12,27,39,6000.0,72000.0,1068.0,12816.0,202.96296296296296,5480.0,0.0,0.0
PRV51604,Yes,50,279,329,12340.0,617000.0,1068.0,52332.0,288.5663082437276,80510.0,4.623655913978495,1290.0
PRV51605,No,5,67,72,5400.0,27000.0,1068.0,5340.0,298.35820895522386,19990.0,2.6865671641791047,180.0
PRV51606,No,10,36,46,5700.0,57000.0,1068.0,10680.0,252.77777777777777,9100.0,0.0,0.0
PRV51607,No,1,14,15,14000.0,14000.0,,,100.71428571428571,1410.0,4.285714285714286,60.0
PRV51608,No,9,28,37,7888.888888888889,71000.0,1068.0,9612.0,255.0,7140.0,10.0,280.0
PRV51609,No,12,63,75,8500.0,102000.0,1068.0,11748.0,139.52380952380952,8790.0,2.0634920634920637,130.0
PRV51610,No,3,3,6,14333.333333333334,43000.0,1068.0,3204.0,50.0,150.0,0.0,0.0
PRV51611,No,0,8,8,,,,,347.5,2780.0,0.0,0.0
PRV51612,No,6,7,13,11000.0,66000.0,1068.0,6408.0,110.0,770.0,0.0,0.0
PRV51613,No,4,17,21,4500.0,18000.0,1068.0,4272.0,144.11764705882354,2450.0,0.0,0.0
PRV51614,Yes,148,120,268,9770.27027027027,1446000.0,1068.0,154860.0,217.91666666666666,26150.0,4.583333333333333,550.0
PRV51616,No,0,26,26,,,,,235.3846153846154,6120.0,0.0,0.0
PRV51617,No,11,11,22,9909.09090909091,109000.0,1068.0,11748.0,206.36363636363637,2270.0,0.0,0.0
PRV51618,No,1,0,1,2000.0,2000.0,1068.0,1068.0,,,,
PRV51619,No,8,11,19,9375.0,75000.0,1068.0,7476.0,286.3636363636364,3150.0,0.0,0.0
PRV51620,No,3,5,8,6666.666666666667,20000.0,1068.0,3204.0,238.0,1190.0,0.0,0.0
PRV51621,No,0,9,9,,,,,58.888888888888886,530.0,0.0,0.0
PRV51622,No,9,94,103,5888.888888888889,53000.0,1068.0,9612.0,517.9787234042553,48690.0,0.7446808510638298,70.0
PRV51623,No,7,14,21,7571.428571428572,53000.0,1068.0,7476.0,239.28571428571428,3350.0,0.0,0.0
PRV51624,No,0,5,5,,,,,64.0,320.0,8.0,40.0
PRV51625,No,4,3,7,4750.0,19000.0,1068.0,4272.0,140.0,420.0,0.0,0.0
PRV51626,No,1,8,9,35000.0,35000.0,1068.0,1068.0,240.0,1920.0,0.0,0.0
PRV51627,No,3,23,26,13000.0,39000.0,1068.0,3204.0,254.7826086956522,5860.0,0.0,0.0
PRV51628,No,2,4,6,6500.0,13000.0,1068.0,2136.0,80.0,320.0,0.0,0.0
PRV51629,No,22,0,22,9681.818181818182,213000.0,1068.0,22428.0,,,,
PRV51630,No,1,4,5,0.0,0.0,1068.0,1068.0,465.0,1860.0,0.0,0.0
PRV51631,No,0,6,6,,,,,250.0,1500.0,0.0,0.0
PRV51632,No,4,22,26,4750.0,19000.0,1068.0,4272.0,356.8181818181818,7850.0,3.1818181818181817,70.0
PRV51634,No,5,114,119,4200.0,21000.0,1068.0,5340.0,439.3859649122807,50090.0,2.456140350877193,280.0
PRV51635,No,1,28,29,24000.0,24000.0,1068.0,1068.0,147.14285714285714,4120.0,0.0,0.0
PRV51636,No,3,313,316,24333.333333333332,73000.0,1068.0,3204.0,341.91693290734827,107020.0,2.3003194888178915,720.0
PRV51637,No,7,27,34,5428.571428571428,38000.0,1068.0,7476.0,201.4814814814815,5440.0,3.7037037037037037,100.0
PRV51638,No,2,2,4,9000.0,18000.0,1068.0,2136.0,1245.0,2490.0,0.0,0.0
PRV51639,No,12,17,29,9000.0,108000.0,1068.0,12816.0,265.88235294117646,4520.0,0.0,0.0
PRV51640,No,3,4,7,5333.333333333333,16000.0,1068.0,3204.0,372.5,1490.0,0.0,0.0
PRV51641,No,0,14,14,,,,,121.42857142857143,1700.0,6.428571428571429,90.0
PRV51642,No,1,28,29,5000.0,5000.0,,,195.0,5460.0,4.285714285714286,120.0
PRV51644,No,1,23,24,7000.0,7000.0,1068.0,1068.0,412.60869565217394,9490.0,4.782608695652174,110.0
PRV51645,No,0,5,5,,,,,56.0,280.0,18.0,90.0
PRV51647,No,6,6,12,7283.333333333333,43700.0,1068.0,6408.0,206.66666666666666,1240.0,0.0,0.0
PRV51650,No,0,24,24,,,,,553.75,13290.0,0.0,0.0
PRV51652,No,0,64,64,,,,,275.0,17600.0,4.21875,270.0
PRV51653,No,0,24,24,,,,,355.4166666666667,8530.0,4.583333333333333,110.0
PRV51654,No,0,2,2,,,,,110.0,220.0,5.0,10.0
PRV51655,No,0,3,3,,,,,23.333333333333332,70.0,13.333333333333334,40.0
PRV51656,No,0,23,23,,,,,211.30434782608697,4860.0,0.0,0.0
PRV51657,No,0,4,4,,,,,940.0,3760.0,50.0,200.0
PRV51658,No,0,5,5,,,,,354.0,1770.0,0.0,0.0
PRV51660,No,0,3,3,,,,,60.0,180.0,10.0,30.0
PRV51661,No,0,134,134,,,,,355.0,47570.0,4.253731343283582,570.0
PRV51664,No,0,10,10,,,,,79.0,790.0,5.0,50.0
PRV51665,No,0,15,15,,,,,254.0,3810.0,2.6666666666666665,40.0
PRV51666,No,0,1,1,,,,,50.0,50.0,0.0,0.0
PRV51668,No,0,38,38,,,,,237.3684210526316,9020.0,2.8947368421052633,110.0
PRV51669,No,0,76,76,,,,,277.10526315789474,21060.0,4.2105263157894735,320.0
PRV51670,No,1,435,436,6000.0,6000.0,1068.0,1068.0,268.62068965517244,116850.0,2.8735632183908044,1250.0
PRV51671,No,0,39,39,,,,,217.69230769230768,8490.0,2.5641025641025643,100.0
PRV51672,No,0,6,6,,,,,378.3333333333333,2270.0,0.0,0.0
PRV51673,No,0,183,183,,,,,279.672131147541,51180.0,3.7158469945355193,680.0
PRV51674,No,0,4,4,,,,,350.0,1400.0,0.0,0.0
PRV51675,No,0,28,28,,,,,274.64285714285717,7690.0,3.5714285714285716,100.0
PRV51676,No,3,135,138,16666.666666666668,50000.0,1068.0,3204.0,310.51851851851853,41920.0,3.8518518518518516,520.0
PRV51678,No,0,66,66,,,,,386.969696969697,25540.0,4.696969696969697,310.0
PRV51679,No,2,36,38,15000.0,30000.0,1068.0,2136.0,261.6666666666667,9420.0,1.9444444444444444,70.0
PRV51681,No,1,25,26,51000.0,51000.0,1068.0,1068.0,725.2,18130.0,0.0,0.0
PRV51682,No,0,16,16,,,,,569.375,9110.0,0.0,0.0
PRV51685,No,0,55,55,,,,,215.0909090909091,11830.0,1.4545454545454546,80.0
PRV51687,No,0,10,10,,,,,253.0,2530.0,10.0,100.0
PRV51688,No,2,7,9,11000.0,22000.0,1068.0,2136.0,94.28571428571429,660.0,0.0,0.0
PRV51689,No,0,1,1,,,,,1700.0,1700.0,0.0,0.0
PRV51690,No,7,248,255,7428.571428571428,52000.0,1068.0,7476.0,295.48387096774195,73280.0,1.3709677419354838,340.0
PRV51691,No,0,88,88,,,,,304.4318181818182,26790.0,2.0454545454545454,180.0
PRV51692,No,0,11,11,,,,,88.18181818181819,970.0,0.0,0.0
PRV51693,No,0,113,113,,,,,186.72566371681415,21100.0,3.3628318584070795,380.0
PRV51694,No,0,26,26,,,,,228.46153846153845,5940.0,2.6923076923076925,70.0
PRV51695,No,0,429,429,,,,,263.8228438228438,113180.0,2.9603729603729603,1270.0
PRV51696,No,0,9,9,,,,,81.11111111111111,730.0,0.0,0.0
PRV51697,No,0,63,63,,,,,342.85714285714283,21600.0,6.031746031746032,380.0
PRV51698,No,0,13,13,,,,,146.92307692307693,1910.0,0.0,0.0
PRV51699,No,0,209,209,,,,,257.2248803827751,53760.0,4.880382775119617,1020.0
PRV51702,No,0,10,10,,,,,323.0,3230.0,8.0,80.0
PRV51703,No,0,2,2,,,,,40.0,80.0,0.0,0.0
PRV51704,No,0,1,1,,,,,600.0,600.0,0.0,0.0
PRV51705,No,0,1,1,,,,,400.0,400.0,0.0,0.0
